date,buffett_ratio
1971-09-13 00:00:00,77.20282196838812
1971-09-14 00:00:00,77.17996054938075
1971-09-15 00:00:00,77.15710441020228
1971-09-16 00:00:00,77.13425354902384
1971-09-17 00:00:00,77.11140796401746
1971-09-18 00:00:00,77.08856765335595
1971-09-19 00:00:00,77.065732615213
1971-09-20 00:00:00,77.04290284776314
1971-09-21 00:00:00,77.02007834918177
1971-09-22 00:00:00,76.99725911764507
1971-09-23 00:00:00,76.9744451513301
1971-09-24 00:00:00,76.95163644841475
1971-09-25 00:00:00,76.92883300707777
1971-09-26 00:00:00,76.90603482549872
1971-09-27 00:00:00,76.883241901858
1971-09-28 00:00:00,76.8604542343369
1971-09-29 00:00:00,76.83767182111751
1971-09-30 00:00:00,76.81489466038275
1971-10-01 00:00:00,76.69917096611036
1971-10-02 00:00:00,76.5641161899147
1971-10-03 00:00:00,76.42916077369863
1971-10-04 00:00:00,76.29430460785353
1971-10-05 00:00:00,76.15954758293202
1971-10-06 00:00:00,76.02488958964754
1971-10-07 00:00:00,75.89033051887405
1971-10-08 00:00:00,75.75587026164587
1971-10-09 00:00:00,75.62150870915725
1971-10-10 00:00:00,75.48724575276212
1971-10-11 00:00:00,75.35308128397385
1971-10-12 00:00:00,75.21901519446484
1971-10-13 00:00:00,75.08504737606637
1971-10-14 00:00:00,74.9511777207682
1971-10-15 00:00:00,74.81740612071832
1971-10-16 00:00:00,74.68373246822264
1971-10-17 00:00:00,74.5501566557448
1971-10-18 00:00:00,74.41667857590569
1971-10-19 00:00:00,74.28329812148334
1971-10-20 00:00:00,74.15001518541258
1971-10-21 00:00:00,74.01682966078468
1971-10-22 00:00:00,73.88374144084717
1971-10-23 00:00:00,73.75075041900351
1971-10-24 00:00:00,73.61785648881278
1971-10-25 00:00:00,73.4850595439894
1971-10-26 00:00:00,73.35235947840295
1971-10-27 00:00:00,73.2197561860777
1971-10-28 00:00:00,73.08724956119252
1971-10-29 00:00:00,72.95483949808047
1971-10-30 00:00:00,72.91221336745662
1971-10-31 00:00:00,72.8696182772237
1971-11-01 00:00:00,72.8270541934886
1971-11-02 00:00:00,72.78452108240752
1971-11-03 00:00:00,72.7420189101859
1971-11-04 00:00:00,72.69954764307833
1971-11-05 00:00:00,72.65710724738844
1971-11-06 00:00:00,72.61469768946887
1971-11-07 00:00:00,72.57231893572104
1971-11-08 00:00:00,72.52997095259529
1971-11-09 00:00:00,72.4876537065906
1971-11-10 00:00:00,72.44536716425455
1971-11-11 00:00:00,72.40311129218325
1971-11-12 00:00:00,72.3608860570213
1971-11-13 00:00:00,72.31869142546158
1971-11-14 00:00:00,72.27652736424525
1971-11-15 00:00:00,72.23439384016173
1971-11-16 00:00:00,72.19229082004837
1971-11-17 00:00:00,72.15021827079063
1971-11-18 00:00:00,72.10817615932191
1971-11-19 00:00:00,72.06616445262334
1971-11-20 00:00:00,72.02418311772384
1971-11-21 00:00:00,71.98223212170002
1971-11-22 00:00:00,71.94031143167598
1971-11-23 00:00:00,71.89842101482338
1971-11-24 00:00:00,71.85656083836123
1971-11-25 00:00:00,71.81473086955586
1971-11-26 00:00:00,71.77293107572083
1971-11-27 00:00:00,71.73116142421688
1971-11-28 00:00:00,71.68942188245168
1971-11-29 00:00:00,71.64771241788006
1971-11-30 00:00:00,71.60603299800357
1971-12-01 00:00:00,71.78728789082021
1971-12-02 00:00:00,71.96841231377519
1971-12-03 00:00:00,72.14940640768893
1971-12-04 00:00:00,72.33027031317928
1971-12-05 00:00:00,72.51100417066188
1971-12-06 00:00:00,72.69160812035045
1971-12-07 00:00:00,72.8720823022573
1971-12-08 00:00:00,73.05242685619355
1971-12-09 00:00:00,73.23264192176958
1971-12-10 00:00:00,73.41272763839535
1971-12-11 00:00:00,73.5926841452808
1971-12-12 00:00:00,73.77251158143608
1971-12-13 00:00:00,73.95221008567212
1971-12-14 00:00:00,74.13177979660082
1971-12-15 00:00:00,74.31122085263547
1971-12-16 00:00:00,74.4905333919911
1971-12-17 00:00:00,74.66971755268482
1971-12-18 00:00:00,74.84877347253615
1971-12-19 00:00:00,75.02770128916748
1971-12-20 00:00:00,75.20650114000432
1971-12-21 00:00:00,75.38517316227565
1971-12-22 00:00:00,75.56371749301437
1971-12-23 00:00:00,75.74213426905749
1971-12-24 00:00:00,75.92042362704666
1971-12-25 00:00:00,76.09858570342841
1971-12-26 00:00:00,76.27662063445446
1971-12-27 00:00:00,76.45452855618223
1971-12-28 00:00:00,76.632309604475
1971-12-29 00:00:00,76.80996391500236
1971-12-30 00:00:00,76.98749162324056
1971-12-31 00:00:00,77.16489286447282
1972-01-01 00:00:00,77.20942468584727
1972-01-02 00:00:00,77.25676185203422
1972-01-03 00:00:00,77.30406880541905
1972-01-04 00:00:00,77.35134557491735
1972-01-05 00:00:00,77.39859218940789
1972-01-06 00:00:00,77.44580867773251
1972-01-07 00:00:00,77.4929950686964
1972-01-08 00:00:00,77.54015139106794
1972-01-09 00:00:00,77.58727767357891
1972-01-10 00:00:00,77.63437394492448
1972-01-11 00:00:00,77.68144023376328
1972-01-12 00:00:00,77.72847656871748
1972-01-13 00:00:00,77.77548297837284
1972-01-14 00:00:00,77.8224594912787
1972-01-15 00:00:00,77.86940613594815
1972-01-16 00:00:00,77.91632294085804
1972-01-17 00:00:00,77.96320993444895
1972-01-18 00:00:00,78.01006714512545
1972-01-19 00:00:00,78.05689460125593
1972-01-20 00:00:00,78.10369233117284
1972-01-21 00:00:00,78.1504603631726
1972-01-22 00:00:00,78.19719872551578
1972-01-23 00:00:00,78.2439074464271
1972-01-24 00:00:00,78.29058655409547
1972-01-25 00:00:00,78.3372360766741
1972-01-26 00:00:00,78.38385604228047
1972-01-27 00:00:00,78.43044647899649
1972-01-28 00:00:00,78.47700741486847
1972-01-29 00:00:00,78.52353887790726
1972-01-30 00:00:00,78.5700408960882
1972-01-31 00:00:00,78.61651349735132
1972-02-01 00:00:00,78.67228570661756
1972-02-02 00:00:00,78.72802265699927
1972-02-03 00:00:00,78.78372438192157
1972-02-04 00:00:00,78.83939091476736
1972-02-05 00:00:00,78.89502228887741
1972-02-06 00:00:00,78.95061853755033
1972-02-07 00:00:00,79.00617969404274
1972-02-08 00:00:00,79.06170579156924
1972-02-09 00:00:00,79.1171968633026
1972-02-10 00:00:00,79.17265294237367
1972-02-11 00:00:00,79.2280740618716
1972-02-12 00:00:00,79.2834602548438
1972-02-13 00:00:00,79.338811554296
1972-02-14 00:00:00,79.39412799319247
1972-02-15 00:00:00,79.44940960445585
1972-02-16 00:00:00,79.50465642096741
1972-02-17 00:00:00,79.559868475567
1972-02-18 00:00:00,79.61504580105321
1972-02-19 00:00:00,79.67018843018327
1972-02-20 00:00:00,79.7252963956734
1972-02-21 00:00:00,79.78036973019852
1972-02-22 00:00:00,79.83540846639262
1972-02-23 00:00:00,79.89041263684868
1972-02-24 00:00:00,79.94538227411866
1972-02-25 00:00:00,80.0003174107138
1972-02-26 00:00:00,80.05521807910446
1972-02-27 00:00:00,80.11008431172027
1972-02-28 00:00:00,80.1649161409502
1972-02-29 00:00:00,80.21971359914264
1972-03-01 00:00:00,80.21400708484576
1972-03-02 00:00:00,80.20830414540585
1972-03-03 00:00:00,80.20260477746471
1972-03-04 00:00:00,80.19690897766839
1972-03-05 00:00:00,80.19121674266715
1972-03-06 00:00:00,80.18552806911539
1972-03-07 00:00:00,80.17984295367177
1972-03-08 00:00:00,80.17416139299903
1972-03-09 00:00:00,80.16848338376418
1972-03-10 00:00:00,80.16280892263833
1972-03-11 00:00:00,80.1571380062968
1972-03-12 00:00:00,80.151470631419
1972-03-13 00:00:00,80.14580679468857
1972-03-14 00:00:00,80.14014649279319
1972-03-15 00:00:00,80.13448972242476
1972-03-16 00:00:00,80.12883648027926
1972-03-17 00:00:00,80.1231867630568
1972-03-18 00:00:00,80.1175405674616
1972-03-19 00:00:00,80.11189789020197
1972-03-20 00:00:00,80.1062587279904
1972-03-21 00:00:00,80.10062307754337
1972-03-22 00:00:00,80.09499093558152
1972-03-23 00:00:00,80.08936229882954
1972-03-24 00:00:00,80.08373716401621
1972-03-25 00:00:00,80.07811552787437
1972-03-26 00:00:00,80.07249738714091
1972-03-27 00:00:00,80.06688273855683
1972-03-28 00:00:00,80.06127157886709
1972-03-29 00:00:00,80.05566390482079
1972-03-30 00:00:00,80.050059713171
1972-03-31 00:00:00,80.04256232225224
1972-04-01 00:00:00,80.03506958436503
1972-04-02 00:00:00,80.03560968024244
1972-04-03 00:00:00,80.03614954940585
1972-04-04 00:00:00,80.03668919199794
1972-04-05 00:00:00,80.03722860816133
1972-04-06 00:00:00,80.0377677980385
1972-04-07 00:00:00,80.03830676177182
1972-04-08 00:00:00,80.03884549950352
1972-04-09 00:00:00,80.03938401137573
1972-04-10 00:00:00,80.03992229753044
1972-04-11 00:00:00,80.04046035810956
1972-04-12 00:00:00,80.04099819325484
1972-04-13 00:00:00,80.04153580310793
1972-04-14 00:00:00,80.04207318781035
1972-04-15 00:00:00,80.04261034750351
1972-04-16 00:00:00,80.04314728232873
1972-04-17 00:00:00,80.04368399242716
1972-04-18 00:00:00,80.04422047793983
1972-04-19 00:00:00,80.04475673900771
1972-04-20 00:00:00,80.04529277577164
1972-04-21 00:00:00,80.04582858837227
1972-04-22 00:00:00,80.04636417695022
1972-04-23 00:00:00,80.04689954164594
1972-04-24 00:00:00,80.04743468259979
1972-04-25 00:00:00,80.04796959995197
1972-04-26 00:00:00,80.04850429384261
1972-04-27 00:00:00,80.04903876441176
1972-04-28 00:00:00,80.04957301179923
1972-04-29 00:00:00,80.06595392921801
1972-04-30 00:00:00,80.0823280092271
1972-05-01 00:00:00,80.09869525610644
